timestamp_local,slot_local,lot_id,name,available,total,region,raw_status
2026-09-25T10:46:56-05:00,2026-09-25T11:00:00-05:00,20,020 University Avenue Ramp,0,,Central,FULL
2026-09-25T10:46:56-05:00,2026-09-25T11:00:00-05:00,27,027 Nancy Nicholas Hall Garage,0,,Central,FULL
2026-09-25T10:46:56-05:00,2026-09-25T11:00:00-05:00,36,036 Observatory Drive Ramp,8,,Central,
2026-09-25T10:46:56-05:00,2026-09-25T11:00:00-05:00,67,067 Linden Drive Ramp,69,,Central,
2026-09-25T10:46:56-05:00,2026-09-25T11:00:00-05:00,6L,006L H.C. White Garage lower,0,,East,FULL
2026-09-25T10:46:56-05:00,2026-09-25T11:00:00-05:00,6U,006U H.C. White Garage upper,0,,East,FULL
2026-09-25T10:46:56-05:00,2026-09-25T11:00:00-05:00,7,007 Grainger Hall Garage,17,,East,
2026-09-25T10:46:56-05:00,2026-09-25T11:00:00-05:00,29,029 N Park Street Ramp,4,,East,
2026-09-25T10:46:56-05:00,2026-09-25T11:00:00-05:00,46,046 Lake & Johnson Ramp,84,,East,
2026-09-25T10:46:56-05:00,2026-09-25T11:00:00-05:00,83,083 Fluno Center Garage,12,,East,
2026-09-25T10:46:56-05:00,2026-09-25T11:00:00-05:00,17,017 Engineering Drive Ramp,38,,South,
2026-09-25T10:46:56-05:00,2026-09-25T11:00:00-05:00,80,080 Union South Garage,0,,South,FULL
2026-09-25T10:46:56-05:00,2026-09-25T11:00:00-05:00,63,063 Children's Hospital Garage,10,,West,
2026-09-25T10:46:56-05:00,2026-09-25T11:00:00-05:00,76,076 University Bay Drive Ramp,44,,West,
2026-09-25T14:56:49-05:00,2026-09-25T15:00:00-05:00,20,020 University Avenue Ramp,14,,Central,
2026-09-25T14:56:49-05:00,2026-09-25T15:00:00-05:00,27,027 Nancy Nicholas Hall Garage,5,,Central,
2026-09-25T14:56:49-05:00,2026-09-25T15:00:00-05:00,36,036 Observatory Drive Ramp,14,,Central,
2026-09-25T14:56:49-05:00,2026-09-25T15:00:00-05:00,67,067 Linden Drive Ramp,82,,Central,
2026-09-25T14:56:49-05:00,2026-09-25T15:00:00-05:00,6L,006L H.C. White Garage lower,0,,East,FULL
2026-09-25T14:56:49-05:00,2026-09-25T15:00:00-05:00,6U,006U H.C. White Garage upper,0,,East,FULL
2026-09-25T14:56:49-05:00,2026-09-25T15:00:00-05:00,7,007 Grainger Hall Garage,34,,East,
2026-09-25T14:56:49-05:00,2026-09-25T15:00:00-05:00,29,029 N Park Street Ramp,39,,East,
2026-09-25T14:56:49-05:00,2026-09-25T15:00:00-05:00,46,046 Lake & Johnson Ramp,0,,East,FULL
2026-09-25T14:56:49-05:00,2026-09-25T15:00:00-05:00,83,083 Fluno Center Garage,0,,East,FULL
2026-09-25T14:56:49-05:00,2026-09-25T15:00:00-05:00,17,017 Engineering Drive Ramp,92,,South,
2026-09-25T14:56:49-05:00,2026-09-25T15:00:00-05:00,80,080 Union South Garage,12,,South,
2026-09-25T14:56:49-05:00,2026-09-25T15:00:00-05:00,63,063 Children's Hospital Garage,14,,West,
2026-09-25T14:56:49-05:00,2026-09-25T15:00:00-05:00,76,076 University Bay Drive Ramp,90,,West,
