timestamp_local,slot_local,lot_id,name,available,total,region,raw_status
2026-08-21T09:10:57-05:00,2026-08-21T09:00:00-05:00,46,046 Lake & Johnson Ramp,52,,East,
2026-08-21T09:10:57-05:00,2026-08-21T09:00:00-05:00,83,083 Fluno Center Garage,26,,East,
2026-08-21T09:10:57-05:00,2026-08-21T09:00:00-05:00,17,017 Engineering Drive Ramp,94,,South,
2026-08-21T09:10:57-05:00,2026-08-21T09:00:00-05:00,80,080 Union South Garage,0,,South,FULL
2026-08-21T09:10:57-05:00,2026-08-21T09:00:00-05:00,63,063 Children's Hospital Garage,0,,West,FULL
2026-08-21T09:10:57-05:00,2026-08-21T09:00:00-05:00,76,076 University Bay Drive Ramp,31,,West,
2026-08-21T10:07:00-05:00,2026-08-21T10:00:00-05:00,20,020 University Avenue Ramp,29,,Central,
2026-08-21T10:07:00-05:00,2026-08-21T10:00:00-05:00,27,027 Nancy Nicholas Hall Garage,11,,Central,
2026-08-21T10:07:00-05:00,2026-08-21T10:00:00-05:00,36,036 Observatory Drive Ramp,53,,Central,
2026-08-21T10:07:00-05:00,2026-08-21T10:00:00-05:00,67,067 Linden Drive Ramp,125,,Central,
2026-08-21T10:07:00-05:00,2026-08-21T10:00:00-05:00,6L,006L H.C. White Garage lower,0,,East,FULL
2026-08-21T10:07:00-05:00,2026-08-21T10:00:00-05:00,6U,006U H.C. White Garage upper,0,,East,FULL
2026-08-21T10:07:00-05:00,2026-08-21T10:00:00-05:00,7,007 Grainger Hall Garage,58,,East,
2026-08-21T10:07:00-05:00,2026-08-21T10:00:00-05:00,29,029 N Park Street Ramp,46,,East,
2026-08-21T10:07:00-05:00,2026-08-21T10:00:00-05:00,46,046 Lake & Johnson Ramp,39,,East,
2026-08-21T10:07:00-05:00,2026-08-21T10:00:00-05:00,83,083 Fluno Center Garage,24,,East,
2026-08-21T10:07:00-05:00,2026-08-21T10:00:00-05:00,17,017 Engineering Drive Ramp,68,,South,
2026-08-21T10:07:00-05:00,2026-08-21T10:00:00-05:00,80,080 Union South Garage,0,,South,FULL
2026-08-21T10:07:00-05:00,2026-08-21T10:00:00-05:00,63,063 Children's Hospital Garage,10,,West,
2026-08-21T10:07:00-05:00,2026-08-21T10:00:00-05:00,76,076 University Bay Drive Ramp,7,,West,
2026-08-21T11:02:35-05:00,2026-08-21T11:00:00-05:00,20,020 University Avenue Ramp,12,,Central,
2026-08-21T11:02:35-05:00,2026-08-21T11:00:00-05:00,27,027 Nancy Nicholas Hall Garage,8,,Central,
2026-08-21T11:02:35-05:00,2026-08-21T11:00:00-05:00,36,036 Observatory Drive Ramp,39,,Central,
2026-08-21T11:02:35-05:00,2026-08-21T11:00:00-05:00,67,067 Linden Drive Ramp,111,,Central,
2026-08-21T11:02:35-05:00,2026-08-21T11:00:00-05:00,6L,006L H.C. White Garage lower,0,,East,FULL
2026-08-21T11:02:35-05:00,2026-08-21T11:00:00-05:00,6U,006U H.C. White Garage upper,0,,East,FULL
2026-08-21T11:02:35-05:00,2026-08-21T11:00:00-05:00,7,007 Grainger Hall Garage,47,,East,
2026-08-21T11:02:35-05:00,2026-08-21T11:00:00-05:00,29,029 N Park Street Ramp,42,,East,
2026-08-21T11:02:35-05:00,2026-08-21T11:00:00-05:00,46,046 Lake & Johnson Ramp,18,,East,
2026-08-21T11:02:35-05:00,2026-08-21T11:00:00-05:00,83,083 Fluno Center Garage,18,,East,
2026-08-21T11:02:35-05:00,2026-08-21T11:00:00-05:00,17,017 Engineering Drive Ramp,49,,South,
2026-08-21T11:02:35-05:00,2026-08-21T11:00:00-05:00,80,080 Union South Garage,0,,South,FULL
2026-08-21T11:02:35-05:00,2026-08-21T11:00:00-05:00,63,063 Children's Hospital Garage,9,,West,
2026-08-21T11:02:35-05:00,2026-08-21T11:00:00-05:00,76,076 University Bay Drive Ramp,7,,West,
