timestamp_local,slot_local,lot_id,name,available,total,region,raw_status
2026-08-24T11:07:17-05:00,2026-08-24T11:00:00-05:00,83,083 Fluno Center Garage,24,,East,
2026-08-24T11:07:17-05:00,2026-08-24T11:00:00-05:00,17,017 Engineering Drive Ramp,59,,South,
2026-08-24T11:07:17-05:00,2026-08-24T11:00:00-05:00,80,080 Union South Garage,0,,South,FULL
2026-08-24T11:07:17-05:00,2026-08-24T11:00:00-05:00,63,063 Children's Hospital Garage,0,,West,FULL
2026-08-24T11:07:17-05:00,2026-08-24T11:00:00-05:00,76,076 University Bay Drive Ramp,47,,West,
2026-08-24T12:09:26-05:00,2026-08-24T12:00:00-05:00,20,020 University Avenue Ramp,5,,Central,
2026-08-24T12:09:26-05:00,2026-08-24T12:00:00-05:00,27,027 Nancy Nicholas Hall Garage,0,,Central,FULL
2026-08-24T12:09:26-05:00,2026-08-24T12:00:00-05:00,36,036 Observatory Drive Ramp,60,,Central,
2026-08-24T12:09:26-05:00,2026-08-24T12:00:00-05:00,67,067 Linden Drive Ramp,46,,Central,
2026-08-24T12:09:26-05:00,2026-08-24T12:00:00-05:00,6L,006L H.C. White Garage lower,0,,East,FULL
2026-08-24T12:09:26-05:00,2026-08-24T12:00:00-05:00,6U,006U H.C. White Garage upper,0,,East,FULL
2026-08-24T12:09:26-05:00,2026-08-24T12:00:00-05:00,7,007 Grainger Hall Garage,27,,East,
2026-08-24T12:09:26-05:00,2026-08-24T12:00:00-05:00,29,029 N Park Street Ramp,17,,East,
2026-08-24T12:09:26-05:00,2026-08-24T12:00:00-05:00,46,046 Lake & Johnson Ramp,44,,East,
2026-08-24T12:09:26-05:00,2026-08-24T12:00:00-05:00,83,083 Fluno Center Garage,21,,East,
2026-08-24T12:09:26-05:00,2026-08-24T12:00:00-05:00,17,017 Engineering Drive Ramp,59,,South,
2026-08-24T12:09:26-05:00,2026-08-24T12:00:00-05:00,80,080 Union South Garage,5,,South,
2026-08-24T12:09:26-05:00,2026-08-24T12:00:00-05:00,63,063 Children's Hospital Garage,0,,West,FULL
2026-08-24T12:09:26-05:00,2026-08-24T12:00:00-05:00,76,076 University Bay Drive Ramp,52,,West,
2026-08-24T13:02:11-05:00,2026-08-24T13:00:00-05:00,20,020 University Avenue Ramp,0,,Central,FULL
2026-08-24T13:02:11-05:00,2026-08-24T13:00:00-05:00,27,027 Nancy Nicholas Hall Garage,3,,Central,
2026-08-24T13:02:11-05:00,2026-08-24T13:00:00-05:00,36,036 Observatory Drive Ramp,55,,Central,
2026-08-24T13:02:11-05:00,2026-08-24T13:00:00-05:00,67,067 Linden Drive Ramp,45,,Central,
2026-08-24T13:02:11-05:00,2026-08-24T13:00:00-05:00,6L,006L H.C. White Garage lower,0,,East,FULL
2026-08-24T13:02:11-05:00,2026-08-24T13:00:00-05:00,6U,006U H.C. White Garage upper,0,,East,FULL
2026-08-24T13:02:11-05:00,2026-08-24T13:00:00-05:00,7,007 Grainger Hall Garage,24,,East,
2026-08-24T13:02:11-05:00,2026-08-24T13:00:00-05:00,29,029 N Park Street Ramp,19,,East,
2026-08-24T13:02:11-05:00,2026-08-24T13:00:00-05:00,46,046 Lake & Johnson Ramp,49,,East,
2026-08-24T13:02:11-05:00,2026-08-24T13:00:00-05:00,83,083 Fluno Center Garage,19,,East,
2026-08-24T13:02:11-05:00,2026-08-24T13:00:00-05:00,17,017 Engineering Drive Ramp,60,,South,
2026-08-24T13:02:11-05:00,2026-08-24T13:00:00-05:00,80,080 Union South Garage,0,,South,FULL
2026-08-24T13:02:11-05:00,2026-08-24T13:00:00-05:00,63,063 Children's Hospital Garage,0,,West,FULL
2026-08-24T13:02:11-05:00,2026-08-24T13:00:00-05:00,76,076 University Bay Drive Ramp,83,,West,
2026-08-24T14:16:03-05:00,2026-08-24T14:00:00-05:00,20,020 University Avenue Ramp,9,,Central,
2026-08-24T14:16:03-05:00,2026-08-24T14:00:00-05:00,27,027 Nancy Nicholas Hall Garage,0,,Central,FULL
2026-08-24T14:16:03-05:00,2026-08-24T14:00:00-05:00,36,036 Observatory Drive Ramp,66,,Central,
2026-08-24T14:16:03-05:00,2026-08-24T14:00:00-05:00,67,067 Linden Drive Ramp,52,,Central,
2026-08-24T14:16:03-05:00,2026-08-24T14:00:00-05:00,6L,006L H.C. White Garage lower,0,,East,FULL
2026-08-24T14:16:03-05:00,2026-08-24T14:00:00-05:00,6U,006U H.C. White Garage upper,0,,East,FULL
2026-08-24T14:16:03-05:00,2026-08-24T14:00:00-05:00,7,007 Grainger Hall Garage,29,,East,
2026-08-24T14:16:03-05:00,2026-08-24T14:00:00-05:00,29,029 N Park Street Ramp,18,,East,
2026-08-24T14:16:03-05:00,2026-08-24T14:00:00-05:00,46,046 Lake & Johnson Ramp,56,,East,
2026-08-24T14:16:03-05:00,2026-08-24T14:00:00-05:00,83,083 Fluno Center Garage,17,,East,
2026-08-24T14:16:03-05:00,2026-08-24T14:00:00-05:00,17,017 Engineering Drive Ramp,75,,South,
2026-08-24T14:16:03-05:00,2026-08-24T14:00:00-05:00,80,080 Union South Garage,14,,South,
2026-08-24T14:16:03-05:00,2026-08-24T14:00:00-05:00,63,063 Children's Hospital Garage,0,,West,FULL
2026-08-24T14:16:03-05:00,2026-08-24T14:00:00-05:00,76,076 University Bay Drive Ramp,90,,West,
