timestamp_local,slot_local,lot_id,name,available,total,region,raw_status
2026-09-07T11:21:19-05:00,2026-09-07T11:00:00-05:00,20,020 University Avenue Ramp,82,,Central,
2026-09-07T11:21:19-05:00,2026-09-07T11:00:00-05:00,27,027 Nancy Nicholas Hall Garage,17,,Central,
2026-09-07T11:21:19-05:00,2026-09-07T11:00:00-05:00,36,036 Observatory Drive Ramp,79,,Central,
2026-09-07T11:21:19-05:00,2026-09-07T11:00:00-05:00,67,067 Linden Drive Ramp,182,,Central,
2026-09-07T11:21:19-05:00,2026-09-07T11:00:00-05:00,6L,006L H.C. White Garage lower,0,,East,FULL
2026-09-07T11:21:19-05:00,2026-09-07T11:00:00-05:00,6U,006U H.C. White Garage upper,0,,East,FULL
2026-09-07T11:21:19-05:00,2026-09-07T11:00:00-05:00,7,007 Grainger Hall Garage,236,,East,
2026-09-07T11:21:19-05:00,2026-09-07T11:00:00-05:00,29,029 N Park Street Ramp,12,,East,
2026-09-07T11:21:19-05:00,2026-09-07T11:00:00-05:00,46,046 Lake & Johnson Ramp,0,,East,FULL
2026-09-07T11:21:19-05:00,2026-09-07T11:00:00-05:00,83,083 Fluno Center Garage,16,,East,
2026-09-07T11:21:19-05:00,2026-09-07T11:00:00-05:00,17,017 Engineering Drive Ramp,165,,South,
2026-09-07T11:21:19-05:00,2026-09-07T11:00:00-05:00,80,080 Union South Garage,44,,South,
2026-09-07T11:21:19-05:00,2026-09-07T11:00:00-05:00,63,063 Children's Hospital Garage,37,,West,
2026-09-07T11:21:19-05:00,2026-09-07T11:00:00-05:00,76,076 University Bay Drive Ramp,185,,West,
2026-09-07T15:01:41-05:00,2026-09-07T15:00:00-05:00,20,020 University Avenue Ramp,82,,Central,
2026-09-07T15:01:41-05:00,2026-09-07T15:00:00-05:00,27,027 Nancy Nicholas Hall Garage,17,,Central,
2026-09-07T15:01:41-05:00,2026-09-07T15:00:00-05:00,36,036 Observatory Drive Ramp,79,,Central,
2026-09-07T15:01:41-05:00,2026-09-07T15:00:00-05:00,67,067 Linden Drive Ramp,182,,Central,
2026-09-07T15:01:41-05:00,2026-09-07T15:00:00-05:00,6L,006L H.C. White Garage lower,0,,East,FULL
2026-09-07T15:01:41-05:00,2026-09-07T15:00:00-05:00,6U,006U H.C. White Garage upper,0,,East,FULL
2026-09-07T15:01:41-05:00,2026-09-07T15:00:00-05:00,7,007 Grainger Hall Garage,236,,East,
2026-09-07T15:01:41-05:00,2026-09-07T15:00:00-05:00,29,029 N Park Street Ramp,12,,East,
2026-09-07T15:01:41-05:00,2026-09-07T15:00:00-05:00,46,046 Lake & Johnson Ramp,0,,East,FULL
2026-09-07T15:01:41-05:00,2026-09-07T15:00:00-05:00,83,083 Fluno Center Garage,16,,East,
2026-09-07T15:01:41-05:00,2026-09-07T15:00:00-05:00,17,017 Engineering Drive Ramp,165,,South,
2026-09-07T15:01:41-05:00,2026-09-07T15:00:00-05:00,80,080 Union South Garage,44,,South,
2026-09-07T15:01:41-05:00,2026-09-07T15:00:00-05:00,63,063 Children's Hospital Garage,22,,West,
2026-09-07T15:01:41-05:00,2026-09-07T15:00:00-05:00,76,076 University Bay Drive Ramp,185,,West,
